TeamId,TeamName,SubmissionDate,Score
1043046,"Aniket gurav","2017-10-30 14:51:55",0.1997
1037734,Loic,"2017-10-30 15:07:54",0.1439
1027633,the1owl,"2017-10-30 15:38:34",0.2365
1029599,WillamGreen,"2017-10-30 15:54:00",0.1935
1036805,"Robel Denu (iRobel)","2017-10-30 16:10:40",1.3621
1026547,"Wojtek Rosinski","2017-10-30 16:27:30",0.1541
1033086,Thundo,"2017-10-30 17:15:50",0.2181
1042782,"V. Fomenko","2017-10-30 17:21:43",0.3202
1026339,Juanu,"2017-10-30 17:26:35",0.2928
1031653,nodalpoints,"2017-10-30 17:42:01",0.1800
1041951,MSWF,"2017-10-30 18:05:58",0.1992
1047835,Nabin,"2017-10-30 18:26:04",0.4876
1049169,"Jack Vial","2017-10-30 18:33:07",0.2938
1047835,Nabin,"2017-10-30 18:33:55",0.3345
1044194,JacobJoseph,"2017-10-30 18:34:32",0.4638
1026605,"Bojan Tunguz","2017-10-30 18:38:17",0.1636
1043697,RandomSteph,"2017-10-30 18:47:33",0.5206
1048818,LMDM,"2017-10-30 18:57:21",0.2347
1049441,Nicky_ua,"2017-10-30 19:37:08",0.2798
1037045,nms886,"2017-10-30 19:39:26",0.7502
1026588,alup,"2017-10-30 19:52:12",0.2281
1042635,pedro,"2017-10-30 21:44:11",0.2135
1026547,"Wojtek Rosinski","2017-10-30 22:07:41",0.1445
1049169,"Jack Vial","2017-10-30 22:08:25",0.2778
1033207,"Adam Jędrych","2017-10-30 22:52:36",0.6933
1033086,Thundo,"2017-10-30 23:10:48",0.2121
1026625,brassmonkey,"2017-10-30 23:21:07",0.1513
1026544,"Paulo Pinto","2017-10-30 23:32:19",0.1491
1043340,maderafunk,"2017-10-30 23:45:53",0.2722
1027246,yuerlong,"2017-10-30 23:54:55",0.1649
1027246,yuerlong,"2017-10-30 23:56:14",0.1603
1047269,synapticsugar,"2017-10-31 00:03:04",0.3249
1049999,"Haofeng Lin","2017-10-31 00:11:34",0.2683
1049627,Peter,"2017-10-31 00:25:19",0.6931
1044194,JacobJoseph,"2017-10-31 01:08:00",0.4086
1050845,Clare,"2017-10-31 01:12:43",0.5366
1046317,"Kachi O.","2017-10-31 01:26:15",0.2041
1049930,bmscully,"2017-10-31 01:26:56",2.2859
1026588,alup,"2017-10-31 01:28:59",0.2114
1041620,"Khaira Brothers","2017-10-31 01:29:46",0.1661
1037045,nms886,"2017-10-31 01:30:45",0.4872
1041796,siarez,"2017-10-31 01:39:03",0.5527
1028688,"Mathias Neidig","2017-10-31 01:40:15",0.1918
1047835,Nabin,"2017-10-31 01:40:36",0.2812
1047835,Nabin,"2017-10-31 01:47:31",0.2164
1032102,ploider,"2017-10-31 02:02:51",0.1851
1046395,"Evangelist Quant","2017-10-31 02:03:06",0.2408
1026645,"Aloisio and Luis","2017-10-31 02:07:06",0.1820
1035038,"Bruce Chou","2017-10-31 02:08:58",0.1901
1050634,ksteiger,"2017-10-31 02:10:11",5.0411
1047906,"peter s friend","2017-10-31 02:28:01",1.0767
1048363,"David 9","2017-10-31 02:43:39",0.2146
1041384,MR,"2017-10-31 02:47:18",0.2020
1028654,1024,"2017-10-31 02:48:20",0.1995
1034373,ehsanjahanpour,"2017-10-31 03:05:07",0.4063
1041620,"Khaira Brothers","2017-10-31 03:10:57",0.1475
1034373,ehsanjahanpour,"2017-10-31 03:21:04",0.3735
1026588,alup,"2017-10-31 03:33:16",0.1582
1051306,Nitin,"2017-10-31 03:35:52",0.3309
1033692,honzo0481,"2017-10-31 03:47:45",0.3361
1049999,"Haofeng Lin","2017-10-31 03:54:53",0.2515
1029054,Hemant,"2017-10-31 03:57:22",0.2132
1048462,JSergeant,"2017-10-31 04:03:34",4.7056
1028764,"should it matter","2017-10-31 04:11:55",0.5542
1042392,liulongxiao,"2017-10-31 04:36:09",0.2511
1031457,dimesio,"2017-10-31 04:50:39",5.9748
1045245,atom1231,"2017-10-31 05:07:58",0.2027
1046684,Janos,"2017-10-31 05:29:22",0.2069
1039801,"Daniel Dang","2017-10-31 05:36:01",0.2075
1031457,dimesio,"2017-10-31 05:46:20",0.2826
1047265,ptell,"2017-10-31 05:47:47",0.4813
1032183,QuantScientist,"2017-10-31 05:50:06",0.3162
1042180,Enneamer,"2017-10-31 05:52:59",0.2132
1035291,XianyangWong,"2017-10-31 05:55:24",0.3676
1031553,"Timofey Durakov","2017-10-31 06:54:59",0.5641
1030999,Ivanhoe,"2017-10-31 06:59:23",0.1307
1030999,Ivanhoe,"2017-10-31 07:01:53",0.1297
1029190,krialis52,"2017-10-31 07:08:43",0.1937
1031862,Début_Kele,"2017-10-31 07:33:51",0.2374
1037971,Ultramel,"2017-10-31 07:37:18",0.2348
1031862,Début_Kele,"2017-10-31 07:38:31",0.1985
1048602,Lurchi,"2017-10-31 07:43:44",0.2002
1051696,"Prasanna Hegde","2017-10-31 07:44:10",0.6931
1027658,c_ozbek,"2017-10-31 07:56:55",0.1671
1051792,"Alex K","2017-10-31 08:02:10",0.6931
1051792,"Alex K","2017-10-31 08:05:39",0.3329
1029616,"Piyush Jaiswal","2017-10-31 08:13:53",0.2713
1051964,jons,"2017-10-31 08:41:17",0.3137
1051964,jons,"2017-10-31 08:47:35",0.2596
1051741,DamienMarlier,"2017-10-31 08:57:18",0.3272
1052001,david999,"2017-10-31 09:00:13",0.2563
1040201,Kevin,"2017-10-31 09:08:21",0.4538
1049236,"Mikhail Karchevskiy","2017-10-31 09:36:18",0.4811
1049691,"Shivam Nagpal","2017-10-31 09:39:10",12.7250
1049236,"Mikhail Karchevskiy","2017-10-31 09:41:40",0.2323
1032183,QuantScientist,"2017-10-31 09:57:19",0.2198
1039496,"Linglei Gong","2017-10-31 10:29:08",0.1987
1036805,"Robel Denu (iRobel)","2017-10-31 11:00:54",0.8449
1049691,"Shivam Nagpal","2017-10-31 11:05:49",5.6420
1040567,"Husein Zolkepli","2017-10-31 11:20:47",0.1815
1039999,uday1889,"2017-10-31 11:29:28",0.2793
1039999,uday1889,"2017-10-31 11:30:13",0.2203
1044598,Nikolai,"2017-10-31 11:59:38",0.9624
1031652,Berto,"2017-10-31 12:00:36",0.6931
1029705,IeAT,"2017-10-31 12:03:33",0.2108
1044598,Nikolai,"2017-10-31 12:06:39",0.4280
1030006,"Bjørnar Remmen","2017-10-31 12:07:05",0.2815
1052389,hklee,"2017-10-31 12:09:12",0.3767
1028450,demobin,"2017-10-31 12:12:36",0.1678
1026547,"Wojtek Rosinski","2017-10-31 12:15:10",0.1432
1052393,AaluuMian,"2017-10-31 12:23:47",0.2075
1031820,Mc.Chan,"2017-10-31 12:50:09",2.3176
1035948,AlexeySas,"2017-10-31 13:00:26",0.2431
1032643,"J. D.","2017-10-31 13:05:42",0.1817
1038080,Big_Mighty_Model,"2017-10-31 13:11:07",0.3447
1042989,Poliuszko,"2017-10-31 13:11:13",0.8507
1049153,Dexteritas,"2017-10-31 13:37:35",0.2082
1049153,Dexteritas,"2017-10-31 13:40:09",0.1813
1044549,"Jason Benner","2017-10-31 13:41:09",0.3208
1044549,"Jason Benner","2017-10-31 13:45:28",0.2950
1048916,"Antoni Chan","2017-10-31 14:09:19",0.3544
1052947,Čeduljko,"2017-10-31 14:41:05",0.2075
1028675,Naonao,"2017-10-31 14:41:27",0.2181
1037127,"Yassine Ghouzam","2017-10-31 14:49:39",0.5190
1037122,"ahmed anis","2017-10-31 14:52:50",0.6033
1042392,liulongxiao,"2017-10-31 15:12:36",0.1981
1052269,StudyExchange,"2017-10-31 15:28:13",0.2897
1037181,Montaigne,"2017-10-31 15:34:58",16.5210
1037127,"Yassine Ghouzam","2017-10-31 16:00:08",0.2599
1026605,"Bojan Tunguz","2017-10-31 16:16:00",0.1611
1026605,"Bojan Tunguz","2017-10-31 16:17:05",0.1601
1026602,tmitchell,"2017-10-31 16:30:45",0.6951
1052550,marmar,"2017-10-31 16:37:18",0.4476
1052797,filby,"2017-10-31 16:41:01",3.3844
1037045,nms886,"2017-10-31 16:45:05",0.3447
1051927,"Gospodin Off","2017-10-31 16:45:47",27.9356
1031653,nodalpoints,"2017-10-31 16:50:28",0.1769
1052797,filby,"2017-10-31 16:51:39",1.5815
1051927,"Gospodin Off","2017-10-31 16:52:18",8.0082
1049930,bmscully,"2017-10-31 16:53:37",0.3914
1052550,marmar,"2017-10-31 16:56:39",0.4284
1027538,KG123,"2017-10-31 17:12:24",0.1792
1064005,Federico_Devesh,"2017-10-31 17:16:30",0.1712
1043340,maderafunk,"2017-10-31 17:18:22",0.1839
1029310,harlock1978,"2017-10-31 17:34:21",0.1833
1046462,HaydenRampadarath,"2017-10-31 17:42:59",0.2951
1042611,"Andrea Rapuzzi","2017-10-31 18:06:25",1.5485
1034959,"Insight Seekers","2017-10-31 18:33:07",0.2003
1049549,KrisitianAuthen,"2017-10-31 18:54:07",17.5688
1049549,KrisitianAuthen,"2017-10-31 19:18:19",5.5901
1053801,"Kate ","2017-10-31 19:34:31",8.2854
1053800,"Кирилл Чертоганов","2017-10-31 19:38:17",0.2164
1049138,şafakAplay,"2017-10-31 19:43:57",0.6931
1050841,Zero,"2017-10-31 19:44:15",0.3549
1032527,monkeyking,"2017-10-31 19:46:42",0.2278
1053527,MukeshKumarMehta,"2017-10-31 20:01:07",0.4555
1065007,IEDC,"2017-10-31 20:01:48",0.6230
1037604,24TFLOPs,"2017-10-31 20:01:58",0.1642
1053878,"Nikolay Falaleev","2017-10-31 20:34:39",0.2885
1033945,Francisco,"2017-10-31 20:41:48",0.2196
1043589,Filip,"2017-10-31 20:57:13",0.2199
1046650,WeFit,"2017-10-31 21:09:20",0.1672
1029696,"Chia-Ta Tsai","2017-10-31 21:11:40",0.1838
1053878,"Nikolay Falaleev","2017-10-31 21:14:02",0.2243
1026583,IlyaV,"2017-10-31 21:14:17",0.1735
1048337,"Alex Donchuk","2017-10-31 21:49:13",0.2829
1054149,NikitaButakov,"2017-10-31 21:57:29",0.2075
1030015,SabariManoharPalaniappan,"2017-10-31 22:22:11",0.2810
1049331,EZ,"2017-10-31 22:35:46",0.6685
1049331,EZ,"2017-10-31 22:41:07",0.4338
1031537,silentChatBot,"2017-10-31 22:52:48",0.1863
1037971,Ultramel,"2017-10-31 22:55:48",0.2306
1050411,lysuhin,"2017-10-31 23:46:25",0.4990
1053747,cWren,"2017-11-01 00:02:31",0.6040
1047660,Anand,"2017-11-01 00:04:25",4.1948
1044549,"Jason Benner","2017-11-01 00:22:08",0.2486
1053957,gambitz,"2017-11-01 00:25:46",0.3376
1037127,"Yassine Ghouzam","2017-11-01 00:29:49",0.2326
1054343,"Julien Alexandre","2017-11-01 00:31:48",0.6805
1053747,cWren,"2017-11-01 00:33:20",0.2879
1039513,maesaer,"2017-11-01 00:35:32",0.4966
1030673,"Lefteris Fanioudakis","2017-11-01 01:12:37",0.1782
1042782,"V. Fomenko","2017-11-01 01:35:27",0.3024
1042782,"V. Fomenko","2017-11-01 01:37:19",0.2944
1054537,"ice shark","2017-11-01 01:37:55",0.6931
1032102,ploider,"2017-11-01 01:52:12",0.1713
1026927,"Pedro Reis","2017-11-01 01:56:33",0.2021
1050634,ksteiger,"2017-11-01 02:07:42",0.6846
1041620,"Khaira Brothers","2017-11-01 02:13:48",0.1374
1037045,nms886,"2017-11-01 02:27:18",0.2701
1054730,jason-king,"2017-11-01 02:56:02",0.2299
1039022,"Wenzhao Wu","2017-11-01 02:58:38",0.2021
1041620,"Khaira Brothers","2017-11-01 03:05:10",0.1372
1052269,StudyExchange,"2017-11-01 03:31:46",0.2127
1050514,Eddie,"2017-11-01 03:41:21",0.4054
1054825,catdog,"2017-11-01 03:46:33",0.6931
1050514,Eddie,"2017-11-01 03:47:35",0.3805
1042241,sys999,"2017-11-01 03:52:48",0.9276
1049999,"Haofeng Lin","2017-11-01 04:22:48",0.1860
1029054,Hemant,"2017-11-01 04:33:19",0.2123
1031504,"Qiao Jian","2017-11-01 04:37:33",0.7596
1027112,jdddog,"2017-11-01 04:44:23",0.2683
1026900,"LIUBO LI","2017-11-01 05:07:07",0.1768
1041796,siarez,"2017-11-01 05:33:45",0.4132
1047802,reversearrow,"2017-11-01 05:35:55",0.3152
1054693,"Mai Xuan Trang","2017-11-01 05:45:47",0.4004
1054693,"Mai Xuan Trang","2017-11-01 05:52:02",0.2623
1053527,MukeshKumarMehta,"2017-11-01 05:52:39",0.2248
1031820,Mc.Chan,"2017-11-01 05:53:21",1.8544
1030999,Ivanhoe,"2017-11-01 05:55:14",0.1297
1046684,Janos,"2017-11-01 06:27:58",0.1872
1030136,nicapotato,"2017-11-01 06:42:11",18.0180
1051638,YusukeOi,"2017-11-01 06:55:47",0.6140
1030136,nicapotato,"2017-11-01 06:59:42",0.3854
1027658,c_ozbek,"2017-11-01 07:07:23",0.1620
1046504,iRON,"2017-11-01 07:39:56",0.1815
1027281,friedeks,"2017-11-01 07:41:57",0.2096
1049153,Dexteritas,"2017-11-01 07:48:48",0.1707
1028285,abzaliev,"2017-11-01 07:52:20",0.1884
1040201,Kevin,"2017-11-01 07:59:11",0.3045
1031456,nickel,"2017-11-01 08:15:25",0.2691
1035761,tr3e,"2017-11-01 08:20:43",0.1794
1047347,"Yiannis K.","2017-11-01 08:30:19",0.2031
1042989,Poliuszko,"2017-11-01 08:33:58",0.8465
1033692,honzo0481,"2017-11-01 08:45:46",0.2654
1042989,Poliuszko,"2017-11-01 08:54:15",0.4403
1048648,"Frederik Hagelskjær","2017-11-01 08:57:32",0.5307
1054969,diliteng,"2017-11-01 09:03:40",0.6919
1049441,Nicky_ua,"2017-11-01 09:21:47",0.2333
1055351,dlorah,"2017-11-01 09:29:01",0.4549
1048648,"Frederik Hagelskjær","2017-11-01 09:29:10",0.5007
1048363,"David 9","2017-11-01 09:29:25",0.1992
1034367,abhinav8383,"2017-11-01 09:39:26",4.2924
1028450,demobin,"2017-11-01 10:00:10",0.1655
1028450,demobin,"2017-11-01 10:00:52",0.1648
1027915,"Rob Wishart","2017-11-01 10:02:01",0.2021
1053364,prvi,"2017-11-01 10:09:02",0.2244
1055351,dlorah,"2017-11-01 10:30:17",0.1899
1032194,"Bosco Yung","2017-11-01 10:35:06",0.2395
1033207,"Adam Jędrych","2017-11-01 10:36:51",0.5329
1052269,StudyExchange,"2017-11-01 10:38:01",0.1929
1033207,"Adam Jędrych","2017-11-01 10:59:36",0.4248
1029690,阿塞拜疆,"2017-11-01 11:03:18",0.1727
1031820,Mc.Chan,"2017-11-01 11:04:14",1.8130
1052897,Blackbird,"2017-11-01 11:22:53",0.2674
1027855,"Thomas Teh","2017-11-01 11:29:34",5.9674
1027855,"Thomas Teh","2017-11-01 11:40:20",5.9674
1027844,"Pavel Pleskov","2017-11-01 11:44:51",0.1704
1033945,Francisco,"2017-11-01 11:52:31",0.2057
1031504,"Qiao Jian","2017-11-01 12:03:40",0.2257
1053957,gambitz,"2017-11-01 12:21:35",0.3373
1042635,pedro,"2017-11-01 12:22:29",0.1901
1048818,LMDM,"2017-11-01 12:35:48",0.2075
1043688,Stefan,"2017-11-01 13:44:21",0.5318
1029190,krialis52,"2017-11-01 13:54:38",0.1821
1029923,mrcraig717,"2017-11-01 14:37:52",0.2886
1050380,Ruochen,"2017-11-01 14:58:18",0.6422
1047484,xiaofan,"2017-11-01 14:59:41",0.2475
1050380,Ruochen,"2017-11-01 15:00:08",0.5910
1031994,n0lean,"2017-11-01 15:06:57",3.0394
1035939,"Sergey Shtekhin","2017-11-01 15:14:03",0.2015
1032643,"J. D.","2017-11-01 15:19:10",0.1779
1030640,"Esteban Serna","2017-11-01 15:27:10",0.2021
1052359,"Leonid Kozinkin","2017-11-01 15:29:58",0.2490
1026548,sinkie,"2017-11-01 15:53:15",0.1713
1026548,sinkie,"2017-11-01 16:21:07",0.1657
1032643,"J. D.","2017-11-01 17:09:44",0.1726
1038950,"Leonardo Lima","2017-11-01 17:11:28",0.2164
1049069,"Max Halford","2017-11-01 17:27:58",0.1718
1037604,24TFLOPs,"2017-11-01 17:35:34",0.1583
1052349,ePotentia,"2017-11-01 17:36:20",5.5402
1046344,argo,"2017-11-01 17:40:19",0.5295
1053191,tartetatin,"2017-11-01 17:41:37",16.9200
1037604,24TFLOPs,"2017-11-01 17:41:46",0.1548
1053191,tartetatin,"2017-11-01 17:50:50",0.6883
1049516,Yelaman,"2017-11-01 18:22:00",0.4916
1030673,"Lefteris Fanioudakis","2017-11-01 18:59:11",0.1737
1049627,Peter,"2017-11-01 19:40:06",0.3948
1047280,RafaelKeggenhoff,"2017-11-01 19:58:07",11.4298
1047113,KrishnaTejaR,"2017-11-01 20:29:26",0.9267
1033177,"Aaron Lou","2017-11-01 20:29:41",0.2058
1047660,Anand,"2017-11-01 20:35:53",2.3995
1026605,"Bojan Tunguz","2017-11-01 20:40:50",0.1587
1056948,"Matt MacLean","2017-11-01 20:42:59",0.6241
1056684,Chribu,"2017-11-01 20:59:15",7.0875
1056684,Chribu,"2017-11-01 21:03:28",5.2059
1056889,ivelin,"2017-11-01 21:19:05",0.4291
1027743,MadScientist,"2017-11-01 21:45:13",2.2927
1054440,"Roxana Mihai","2017-11-01 21:51:11",0.4184
1031537,silentChatBot,"2017-11-01 22:03:23",0.1860
1032102,ploider,"2017-11-01 22:13:11",0.1668
1050411,lysuhin,"2017-11-01 22:33:44",0.4328
1027888,feels_overfitting_man,"2017-11-01 22:34:00",0.1500
1051327,Shikhar,"2017-11-01 22:44:38",2.2927
1044598,Nikolai,"2017-11-01 23:02:06",0.3303
1051327,Shikhar,"2017-11-01 23:02:27",0.4695
1054440,"Roxana Mihai","2017-11-01 23:17:11",0.2131
1035291,XianyangWong,"2017-11-01 23:44:17",0.2537
1027658,c_ozbek,"2017-11-02 00:00:16",0.1612
1053747,cWren,"2017-11-02 00:00:26",0.1768
1027855,"Thomas Teh","2017-11-02 00:01:00",1.8173
1031964,"Lei Shu","2017-11-02 00:03:01",0.2105
1031669,DimitriF,"2017-11-02 00:03:36",0.1369
1042241,sys999,"2017-11-02 00:31:22",0.6129
1037045,nms886,"2017-11-02 00:36:02",0.2575
1041926,KevinRush,"2017-11-02 01:14:11",0.2640
1028654,1024,"2017-11-02 01:19:01",0.1974
1049627,Peter,"2017-11-02 01:23:50",0.2999
1026583,IlyaV,"2017-11-02 01:35:02",0.1713
1042241,sys999,"2017-11-02 01:48:35",0.5332
1028654,1024,"2017-11-02 02:04:40",0.1933
1057667,zyl625,"2017-11-02 02:15:55",0.6963
1054537,"ice shark","2017-11-02 02:24:57",0.3676
1053906,Xiang,"2017-11-02 02:40:21",0.6665
1051964,jons,"2017-11-02 02:55:20",0.1944
1030999,Ivanhoe,"2017-11-02 02:58:51",0.1285
1030999,Ivanhoe,"2017-11-02 03:00:07",0.1265
1057967,liuacx,"2017-11-02 03:29:05",0.2643
1034367,abhinav8383,"2017-11-02 03:44:08",0.4219
1047490,lele,"2017-11-02 04:09:52",0.4266
1047490,lele,"2017-11-02 04:12:02",0.3239
1054681,Num.Zero,"2017-11-02 04:18:15",0.4163
1052001,david999,"2017-11-02 04:54:32",0.2218
1043296,Vedder,"2017-11-02 05:12:29",0.5499
1035467,Sujith,"2017-11-02 05:17:22",0.4146
1031553,"Timofey Durakov","2017-11-02 05:18:05",0.3398
1032527,monkeyking,"2017-11-02 05:26:21",0.2253
1026881,psnjiki,"2017-11-02 05:32:40",0.1908
1032527,monkeyking,"2017-11-02 05:58:24",0.2173
1046684,Janos,"2017-11-02 05:59:13",0.1751
1035231,Xingchen,"2017-11-02 06:12:43",0.2445
1041782,mksdsmk,"2017-11-02 06:36:57",0.1920
1031820,Mc.Chan,"2017-11-02 06:57:32",0.3063
1045245,atom1231,"2017-11-02 06:59:15",0.1981
1029107,Diogo,"2017-11-02 06:59:43",0.1778
1029190,krialis52,"2017-11-02 07:01:45",0.1761
1042611,"Andrea Rapuzzi","2017-11-02 07:02:07",1.4743
1045245,atom1231,"2017-11-02 07:10:30",0.1821
1049138,şafakAplay,"2017-11-02 07:30:57",0.6921
1053957,gambitz,"2017-11-02 07:34:45",0.2250
1048648,"Frederik Hagelskjær","2017-11-02 07:43:27",0.4210
1054537,"ice shark","2017-11-02 08:23:32",0.2210
1058542,sherryC,"2017-11-02 08:32:51",0.2236
1052001,david999,"2017-11-02 08:59:55",0.2001
1038510,cmuh-ai,"2017-11-02 09:00:48",0.2324
1058542,sherryC,"2017-11-02 09:06:57",0.2003
1046344,argo,"2017-11-02 09:12:18",0.4409
1039161,"Weimin Wang","2017-11-02 09:49:54",0.8616
1058001,CalmeToi,"2017-11-02 09:53:58",0.7817
1058001,CalmeToi,"2017-11-02 09:58:49",0.3499
1027915,"Rob Wishart","2017-11-02 10:10:05",0.1720
1031553,"Timofey Durakov","2017-11-02 10:11:36",0.2285
1039161,"Weimin Wang","2017-11-02 10:12:40",0.6128
1037181,Montaigne,"2017-11-02 10:21:41",0.6857
1042842,super22docious,"2017-11-02 10:43:43",0.3201
1058741,"Jacco Jurg","2017-11-02 10:53:29",0.4115
1039293,MartinWerner,"2017-11-02 10:56:51",0.2589
1028898,iix,"2017-11-02 11:51:26",0.2286
1048337,"Alex Donchuk","2017-11-02 11:56:10",0.2299
1051912,laol,"2017-11-02 11:58:20",0.1906
1047802,reversearrow,"2017-11-02 12:01:39",0.2150
1043274,"Vladimír Kunc","2017-11-02 12:42:47",0.2288
1031620,Convolutional_Neural_Icebergs,"2017-11-02 13:09:35",0.3734
1055169,OsamaSuleiman,"2017-11-02 13:28:42",0.2399
1031620,Convolutional_Neural_Icebergs,"2017-11-02 14:10:57",0.3083
1042471,"Iary Joseph","2017-11-02 14:12:43",0.4551
1042471,"Iary Joseph","2017-11-02 14:13:09",0.2021
1033415,"Vladimir Alekseev","2017-11-02 14:16:40",0.4408
1055583,ironhead,"2017-11-02 14:16:57",0.2674
1049516,Yelaman,"2017-11-02 14:20:14",0.2574
1054721,guiguzhixing,"2017-11-02 14:29:06",16.5210
1059028,Rafa,"2017-11-02 14:52:36",0.2389
1040962,"Nandakishor Koka","2017-11-02 15:26:37",0.3804
1059643,asmith26,"2017-11-02 15:49:00",0.6931
1039513,maesaer,"2017-11-02 16:21:23",0.3918
1056407,Phaune,"2017-11-02 16:26:51",0.6898
1026605,"Bojan Tunguz","2017-11-02 16:44:31",0.1576
1055795,"Clemens MzR","2017-11-02 16:52:43",0.6615
1040962,"Nandakishor Koka","2017-11-02 16:54:18",0.2871
1059729,Abhishek,"2017-11-02 17:01:14",0.2605
1038357,PreritJaiswal,"2017-11-02 17:03:33",0.2399
1026605,"Bojan Tunguz","2017-11-02 17:16:09",0.1567
1026746,Axel-ChristianGuéi,"2017-11-02 17:48:01",0.5136
1059729,Abhishek,"2017-11-02 17:58:31",0.2530
1027707,QuualudeDudez,"2017-11-02 17:59:04",0.1787
1056407,Phaune,"2017-11-02 18:01:02",0.4367
1045213,"Raju Saladi","2017-11-02 18:04:00",15.1233
1033207,"Adam Jędrych","2017-11-02 18:20:25",0.2959
1050860,"Mitchell J","2017-11-02 18:31:57",1.2701
1033963,"Lawrence Chernin","2017-11-02 18:40:22",0.2021
1027743,MadScientist,"2017-11-02 18:52:39",0.4695
1046650,WeFit,"2017-11-02 19:06:27",0.1628
1027398,DevCheikh,"2017-11-02 19:07:05",0.2164
1027246,yuerlong,"2017-11-02 19:08:55",0.1562
1056803,"Joseph Judge","2017-11-02 19:09:47",3.1319
1055708,"Sandeep Singh Adhikari","2017-11-02 19:32:01",0.2026
1056433,Simon,"2017-11-02 19:34:23",1.2862
1055224,"Alex A. Taranov","2017-11-02 19:35:21",0.4479
1060296,"Joel Wolfrath","2017-11-02 20:14:07",0.3263
1053515,"Shubhra Aich","2017-11-02 20:26:41",0.3059
1034353,"Alam Kanak","2017-11-02 20:34:04",0.4573
1035668,Tom57,"2017-11-02 20:34:19",0.1906
1039284,Andrea,"2017-11-02 20:36:26",0.3904
1035668,Tom57,"2017-11-02 20:44:51",0.1770
1060382,RubenJG,"2017-11-02 20:54:16",0.4463
1027888,feels_overfitting_man,"2017-11-02 21:05:11",0.1286
1060382,RubenJG,"2017-11-02 21:08:13",0.3817
1050860,"Mitchell J","2017-11-02 21:21:39",0.9426
1041652,Alfredvc,"2017-11-02 21:33:54",0.2614
1029175,JGuillaumin,"2017-11-02 21:34:19",0.3565
1051306,Nitin,"2017-11-02 21:45:53",0.3249
1057467,ig24816,"2017-11-02 22:06:35",0.7214
1057467,ig24816,"2017-11-02 22:11:42",0.4648
1047420,dawge,"2017-11-02 22:31:11",10.5830
1047420,dawge,"2017-11-02 22:56:40",8.3912
1031537,silentChatBot,"2017-11-02 23:02:00",0.1766
1056803,"Joseph Judge","2017-11-02 23:11:57",1.0609
1041917,fshenmi,"2017-11-02 23:13:03",0.2295
1032643,"J. D.","2017-11-02 23:20:30",0.1715
1041735,"Chen Chen","2017-11-02 23:22:48",0.2219
1026544,"Paulo Pinto","2017-11-02 23:24:39",0.1480
1034353,"Alam Kanak","2017-11-02 23:38:51",0.3390
1055795,"Clemens MzR","2017-11-02 23:48:59",0.5662
1032876,Burke,"2017-11-02 23:50:19",0.2374
1031553,"Timofey Durakov","2017-11-03 00:00:28",0.1930
1029339,firolino,"2017-11-03 00:02:30",0.2022
1029705,IeAT,"2017-11-03 00:03:05",0.2022
1032876,Burke,"2017-11-03 00:10:32",0.2271
1031964,"Lei Shu","2017-11-03 00:46:35",0.1663
1054721,guiguzhixing,"2017-11-03 00:48:59",0.7100
1048337,"Alex Donchuk","2017-11-03 00:58:49",0.2087
1043495,"Vadym Korshunov","2017-11-03 01:02:35",1.1577
1030999,Ivanhoe,"2017-11-03 01:08:45",0.1256
1039161,"Weimin Wang","2017-11-03 01:08:51",0.3321
1030673,"Lefteris Fanioudakis","2017-11-03 01:09:38",0.1663
1056803,"Joseph Judge","2017-11-03 01:20:49",0.3687
1051306,Nitin,"2017-11-03 01:52:54",0.2390
1026583,IlyaV,"2017-11-03 01:57:35",0.1703
1044549,"Jason Benner","2017-11-03 02:09:55",0.2021
1061208,"Sai Krishna","2017-11-03 02:22:15",0.6931
1061208,"Sai Krishna","2017-11-03 02:24:02",0.3953
1050514,Eddie,"2017-11-03 02:45:04",0.2049
1052897,Blackbird,"2017-11-03 02:56:50",0.2020
1054721,guiguzhixing,"2017-11-03 03:00:50",0.2571
1026733,"William Horton","2017-11-03 03:03:20",0.3895
1026733,"William Horton","2017-11-03 03:05:02",0.3716
1051964,jons,"2017-11-03 03:09:32",0.1705
1041384,MR,"2017-11-03 03:31:59",0.2007
1041926,KevinRush,"2017-11-03 03:34:02",0.2205
1047113,KrishnaTejaR,"2017-11-03 03:48:47",0.2689
1039513,maesaer,"2017-11-03 03:51:08",0.2471
1026522,"Jerry Yang","2017-11-03 04:24:54",0.1614
1051741,DamienMarlier,"2017-11-03 04:25:38",0.2238
1035467,Sujith,"2017-11-03 04:27:18",0.2801
1061479,"Alex Howard","2017-11-03 04:28:57",0.6931
1061474,phynalle,"2017-11-03 04:34:54",0.6931
1041384,MR,"2017-11-03 05:18:21",0.2000
1056407,Phaune,"2017-11-03 05:26:01",0.2240
1031226,Vaidas,"2017-11-03 05:47:01",0.2601
1034352,TimLee,"2017-11-03 06:14:15",0.6931
1057667,zyl625,"2017-11-03 06:22:09",0.3503
1045181,bjoezie,"2017-11-03 06:40:32",0.6931
1039284,Andrea,"2017-11-03 06:45:38",0.3880
1031291,satadru5,"2017-11-03 06:51:58",0.2164
1027658,c_ozbek,"2017-11-03 07:20:45",0.1609
1028898,iix,"2017-11-03 07:20:58",0.2170
1039293,MartinWerner,"2017-11-03 07:22:38",0.2445
1039607,"Sean Howard","2017-11-03 07:22:52",0.4338
1027658,c_ozbek,"2017-11-03 07:23:42",0.1585
